Wind_speed,Power,Nacelle_ambient_temperature,Generator_bearing_temperature,Gear_oil_temperature,Ambient_temperature,Rotor_Speed,Nacelle_temperature,Generator_speed,Yaw_angle,Wind_direction,Gear_box_inlet_temperature,Bearing_temperature,Wheel_hub_temperature,Failure_status
18.31,2.94,27.6,81.64,76.06,6.63,217.44,30.0,1519.28,38.92,104.4,14.62,70.0,-20.98,No_failure
3.34,3.5,40.0,86.61,64.91,-4.72,254.31,39.55,1031.74,48.69,157.88,10.93,70.0,1.47,No_failure
18.57,2.13,40.0,79.94,90.0,10.73,207.42,48.08,1295.55,58.61,192.84124999999997,16.8,70.0,-33.79,No_failure
5.88,2.8,32.43,73.63,82.66,30.48,143.71,43.55,1289.2,2.08,19.02,14.43,100.0,60.48,No_failure
8.27,3.3,11.16,94.64,50.0,11.9,213.11,34.32,1336.27,60.0,152.91,16.54,100.0,29.16,No_failure
18.2,2.75,9.8,70.79,50.0,5.46,96.36,47.27,1421.47,51.34,8.6,12.42,89.41,43.35,No_failure
42.07,1.26,-43.0,55.12,111.88,-7.8,25.1,20.02,620.4012500000002,129.94,192.84124999999997,26.34,25.0,-61.27,Failure
15.81,3.19,14.95,88.29,79.24,10.51,197.61,38.7,1000.0,37.35,7.81,19.95,85.23,-39.44,No_failure
8.1,3.35,40.0,86.86,84.97,-2.96,204.82,43.57,1299.12,12.73,8.55,19.34,70.0,-22.66,No_failure
1.39,4.3,89.935,120.39124999999999,105.07,65.37,360.63,74.64999999999999,2202.75125,130.53,148.44,27.183749999999996,136.28,105.93,Failure
27.05,2.98,40.0,83.32,70.75,21.66,179.57,44.91,1463.42,40.25,2.95,13.1,70.0,12.56,No_failure
18.6,3.35,20.42,98.97,72.69,0.86,206.94,44.4,1195.7,16.71,44.67,12.91,100.0,-23.4,No_failure
3.0,2.66,5.48,89.61,68.52,7.09,295.83,48.14,1265.35,9.88,23.89,15.31,100.0,77.45,No_failure
39.56,1.26,-43.225,47.68125000000001,115.38,-9.98,31.75,23.39,620.4012500000002,130.53,188.2,20.2,26.23,-79.93,Failure
39.0,1.26,-43.225,47.68125000000001,116.51124999999999,4.03,5.37,15.530000000000012,684.44,102.89,117.05,20.72,56.29,-86.3,Failure
26.14,3.21,40.0,99.63,76.83,-8.49,136.38,53.32,1132.11,18.51,26.38,11.32,92.24,54.27,No_failure
1.82,4.3,11.11,120.39124999999999,116.51124999999999,67.2875,411.85125,74.64999999999999,2187.94,130.53,93.83,27.183749999999996,135.37,98.3,Failure
10.72,2.12,26.08,84.33,52.83,-8.26,161.16,56.22,1700.71,14.79,14.95,13.71,70.0,27.27,No_failure
14.23,2.67,40.0,82.92,89.83,35.09,200.7,48.99,1374.61,4.6,59.88,15.39,100.0,4.18,No_failure
14.51,2.99,40.0,74.36,78.65,31.43,260.97,34.94,1257.41,60.0,53.12,17.44,70.0,65.58,No_failure
26.47,4.3,12.33,75.38,90.0,40.0,120.01,40.95,2202.75125,14.8,5.47,17.31,70.0,29.65,No_failure
18.04,3.04,4.62,71.4,57.88,1.1,50.0,60.0,1493.13,3.29,17.4,18.3,70.0,-9.4,No_failure
21.86,2.87,24.68,92.75,70.21,-1.03,124.16,40.52,1497.47,45.85,26.06,17.9,70.0,46.67,No_failure
21.65,2.15,40.0,74.54,68.9,6.67,91.04,57.59,1158.29,60.0,78.63,15.23,70.0,-0.8,No_failure
19.25,3.38,3.59,77.97,75.1,-12.87,215.31,39.72,1380.84,1.68,50.19,15.9,70.0,80.0,No_failure
16.8,2.02,4.12,94.87,79.58,4.12,266.96,59.25,1580.92,60.0,83.82,12.19,85.08,-1.34,No_failure
0.44,4.3,10.08,120.39124999999999,116.16,67.2875,411.85125,72.09,2118.15,66.87,192.84124999999997,27.183749999999996,135.18,115.51,Failure
22.66,3.3,38.46,80.97,84.82,27.08,300.0,60.0,1757.36,0.58,0.98,19.17,70.0,80.0,No_failure
14.79,3.41,7.74,84.1,65.57,-7.25,165.34,41.25,1393.57,12.44,39.7,14.08,100.0,3.99,No_failure
3.0,3.01,27.08,77.33,59.6,-6.44,158.22,51.3,1554.03,11.86,77.95,14.78,70.0,17.37,No_failure
18.08,3.09,0.4,73.06,73.1,32.88,176.54,35.81,1294.1,44.7,54.66,13.85,100.0,41.1,No_failure
17.62,2.6,15.76,85.31,76.03,10.15,188.58,55.17,1459.82,26.97,17.5,14.1,70.0,-35.32,No_failure
18.32,2.68,39.65,74.5,66.78,-11.36,53.36,51.73,1406.0,18.6,86.38,14.54,70.0,69.06,No_failure
14.09,2.52,40.0,89.94,70.71,13.07,86.97,58.84,1198.94,60.0,18.54,15.98,70.0,-10.97,No_failure
16.97,2.42,40.0,80.4,90.0,13.32,135.23,30.1,1000.0,28.7,29.98,10.37,70.0,41.21,No_failure
23.83,2.59,1.82,97.26,69.74,13.76,58.85,37.27,1052.95,15.15,10.76,19.0,70.0,-1.43,No_failure
5.9,3.06,17.25,70.15,58.23,26.33,172.51,43.44,1534.34,33.67,68.27,14.95,100.0,46.35,No_failure
1.91,4.3,5.96,120.39124999999999,116.51124999999999,61.42,411.85125,74.64999999999999,2076.62,119.26,57.04,27.183749999999996,145.0,96.41,Failure
21.29,2.62,5.7,91.36,74.27,16.8,99.01,43.7,1415.62,54.17,28.49,12.97,100.0,-11.89,No_failure
16.03,2.37,19.87,86.55,76.45,28.07,194.58,43.7,1225.07,34.55,31.17,15.01,100.0,75.01,No_failure
15.99,3.0,40.0,86.81,57.97,10.58,300.0,54.81,1584.71,25.14,183.75,16.17,100.0,44.65,No_failure
3.0,2.88,5.76,73.89,67.01,29.58,235.03,30.0,1062.25,60.0,71.4,11.77,70.0,18.32,No_failure
27.11,2.92,5.78,96.79,64.34,32.59,207.0,51.73,1137.6,4.44,53.81,14.97,100.0,36.26,No_failure
42.48,1.26,-37.37,47.68125000000001,116.51124999999999,-7.5,3.14,15.530000000000012,620.4012500000002,130.53,125.14,24.79,25.0,-63.23,Failure
11.51,2.14,23.04,79.69,69.85,-3.62,189.77,50.57,1153.89,18.33,48.29,20.0,70.0,80.0,No_failure
15.4,2.7,14.68,73.63,66.38,37.73,185.19,38.44,1197.67,5.31,179.61,19.55,100.0,39.15,No_failure
30.0,2.95,8.75,78.24,75.7,18.4,171.38,52.63,1261.87,32.22,17.61,17.07,70.0,63.67,No_failure
43.15625,1.26,-43.225,47.68125000000001,116.51124999999999,0.24,7.9,21.81,620.4012500000002,116.02,192.84124999999997,27.16,54.77,-57.59,Failure
24.39,2.44,17.35,74.36,61.25,-16.58,230.92,54.94,1302.17,8.58,66.83,13.29,70.0,4.76,No_failure
20.33,3.46,40.0,76.25,86.11,13.64,193.16,30.0,1287.06,54.41,107.48,15.23,70.0,6.23,No_failure
23.13,3.04,40.0,77.15,87.85,-4.16,143.35,39.4,1514.87,5.15,192.84124999999997,15.88,70.0,13.42,No_failure
17.7,3.13,37.32,92.06,79.39,8.77,191.08,44.59,1719.74,56.81,22.08,13.32,70.0,80.0,No_failure
25.15,2.8,40.0,74.72,90.0,20.08,185.52,46.26,1496.09,60.0,19.78,16.38,70.0,33.0,No_failure
17.71,2.88,40.0,76.87,79.3,27.32,228.85,41.2,1058.75,60.0,53.78,16.16,72.44,13.67,No_failure
5.32,2.54,28.76,96.45,83.46,11.42,215.65,46.81,1397.12,28.22,5.91,15.13,70.0,6.76,No_failure
12.24,2.07,40.0,81.93,83.26,16.46,196.51,47.1,1716.23,8.93,17.95,14.95,100.0,44.64,No_failure
10.48,2.43,3.43,88.05,81.97,26.25,149.23,40.75,1736.74,60.0,46.16,13.15,70.0,1.56,No_failure
23.5,2.61,11.18,70.68,83.38,11.8,228.66,41.51,1592.31,0.76,12.88,13.0,70.0,-5.29,No_failure
22.62,3.09,40.0,84.64,76.53,18.11,52.32,51.77,1800.0,8.73,65.54,12.2,100.0,1.33,No_failure
22.03,3.31,40.0,83.25,59.67,14.49,150.57,51.62,1708.38,3.46,12.78,19.02,70.0,-20.16,No_failure
19.05,2.42,40.0,86.03,70.7,2.28,207.93,42.43,1481.35,1.33,142.62,12.84,88.99,46.62,No_failure
15.3,2.56,40.0,93.1,68.02,0.77,232.53,44.73,1403.41,60.0,22.82,13.53,70.0,68.51,No_failure
20.29,3.41,27.44,76.45,55.9,17.5,50.0,45.6,1732.7,49.84,39.26,19.11,70.0,39.3,No_failure
28.92,3.41,40.0,95.56,68.82,20.07,249.34,49.63,1800.0,6.71,90.85,15.78,70.0,-4.37,No_failure
14.16,3.29,2.95,73.56,78.15,40.0,154.72,30.53,1415.24,60.0,28.29,16.67,83.19,47.66,No_failure
15.65,3.33,12.22,73.99,90.0,14.3,253.45,47.62,1342.64,1.44,0.44,15.6,100.0,52.34,No_failure
22.28,2.04,7.29,86.21,66.67,6.14,127.79,45.09,1264.33,4.55,55.95,17.13,76.76,43.78,No_failure
0.3,4.3,89.935,120.39124999999999,116.51124999999999,65.54,411.85125,74.64999999999999,2182.74,130.53,50.09,27.183749999999996,111.87,96.26,Failure
19.54,2.85,8.77,77.08,73.25,16.5,128.68,59.5,1037.09,5.51,34.74,10.89,70.0,13.14,No_failure
23.68,3.5,40.0,93.74,50.0,-8.31,86.34,44.9,1401.09,60.0,17.17,11.92,70.0,-13.85,No_failure
41.03,1.26,-42.95,53.88,116.51124999999999,-3.5,6.7,15.530000000000012,630.35,130.53,192.84124999999997,21.2,37.24,-60.31,Failure
18.57,3.17,5.34,96.37,64.57,21.4,172.49,48.25,1648.77,60.0,30.35,18.3,89.97,26.87,No_failure
9.45,2.14,2.55,71.0,68.57,23.19,293.21,57.62,1409.34,18.03,43.7,17.3,70.0,-6.69,No_failure
17.64,2.0,0.33,77.64,90.0,10.32,219.97,60.0,1196.19,60.0,40.05,20.0,70.0,-13.54,No_failure
20.84,2.31,27.76,88.67,64.72,-14.06,235.32,60.0,1485.97,60.0,4.68,15.27,74.91,45.36,No_failure
27.07,2.86,3.61,85.01,69.09,24.59,188.7,51.28,1727.14,1.79,8.93,18.65,73.13,55.14,No_failure
1.64,4.3,-43.225,120.39124999999999,112.11,67.2875,411.85125,74.64999999999999,2202.75125,75.13,86.87,27.183749999999996,144.5,101.47,Failure
1.98,4.3,-43.225,120.39124999999999,115.83,63.29,411.85125,74.64999999999999,2103.0,71.64,192.84124999999997,27.183749999999996,143.84,116.76,Failure
10.29,3.47,12.47,95.88,53.56,4.45,223.28,49.84,1188.2,18.17,6.73,13.84,70.0,20.87,No_failure
18.54,3.27,40.0,85.9,63.37,-2.59,149.18,47.58,1219.85,60.0,23.36,15.04,70.0,56.84,No_failure
38.99,1.26,-33.86,47.68125000000001,116.51124999999999,-6.87,3.85,15.530000000000012,620.4012500000002,130.4,14.37,26.7,25.0,-78.78,Failure
6.73,2.42,34.11,71.38,52.76,15.74,152.59,45.54,1649.21,17.33,2.19,15.19,100.0,51.95,No_failure
30.0,2.89,10.81,74.39,89.16,9.91,165.99,50.9,1334.62,22.24,33.8,14.25,100.0,6.12,No_failure
3.03,2.86,26.61,71.9,75.53,7.86,176.87,30.0,1000.0,12.52,33.82,14.16,75.03,-2.42,No_failure
19.42,3.0,14.85,72.85,53.92,23.84,105.53,53.89,1800.0,4.7,86.81,12.66,70.0,43.95,No_failure
3.74,2.0,32.97,94.95,73.39,-12.54,213.39,43.77,1269.74,19.62,54.08,10.87,70.0,65.11,No_failure
0.79,4.3,45.3,120.39124999999999,105.6,64.16,381.18,74.64999999999999,2161.15,122.56,50.12,27.183749999999996,126.62,116.07,Failure
23.5,2.74,40.0,84.45,67.86,-18.62,166.19,40.7,1324.12,5.15,119.39,12.03,70.0,-16.76,No_failure
15.3,2.39,13.42,71.45,89.91,-6.62,249.12,42.7,1552.6,13.87,110.58,16.29,81.83,-37.9,No_failure
0.09,4.3,51.84,120.39124999999999,111.16,67.2875,379.02,72.88,2035.49,130.53,192.84124999999997,27.183749999999996,145.0,107.62,Failure
29.73,2.07,21.1,77.32,75.23,-13.55,250.64,57.68,1386.0,8.7,8.97,19.3,70.0,80.0,No_failure
12.34,3.5,40.0,94.86,64.46,17.24,68.5,45.27,1676.75,60.0,44.09,12.32,100.0,73.34,No_failure
30.0,3.22,40.0,95.72,64.29,38.31,168.08,34.01,1395.38,60.0,72.09,14.59,97.58,-32.13,No_failure
11.51,2.98,40.0,74.18,84.08,10.78,300.0,50.04,1800.0,1.21,102.32,14.79,70.0,8.56,No_failure
38.09,1.26,-43.225,56.33,109.01,4.16,27.37,15.530000000000012,620.4012500000002,130.53,192.84124999999997,27.183749999999996,25.0,-86.36,Failure
20.28,3.17,9.95,93.37,50.0,40.0,220.83,36.9,1022.38,33.97,191.6,11.44,100.0,-29.18,No_failure
9.46,2.68,40.0,89.95,77.62,24.72,123.11,45.31,1691.15,12.14,4.61,15.3,89.63,27.57,No_failure
38.83,1.26,-43.225,47.68125000000001,116.51124999999999,-16.35,29.25,19.96,743.29,105.76,192.84124999999997,22.88,25.0,-86.31,Failure
13.91,3.5,40.0,89.49,72.84,24.68,139.87,50.11,1423.72,15.95,0.26,14.45,70.0,-13.03,No_failure
20.18,3.31,40.0,75.84,66.66,26.13,285.63,44.56,1389.5,24.33,27.24,17.42,70.0,47.42,No_failure
14.83,2.51,12.75,91.23,83.13,25.67,189.38,52.92,1432.87,60.0,6.65,12.3,70.0,36.83,No_failure
18.69,2.26,11.47,78.73,67.19,-2.84,108.15,47.77,1599.01,8.46,54.07,15.97,70.0,6.48,No_failure
1.71,4.3,22.59,120.39124999999999,112.97,67.2875,365.35,74.64999999999999,2031.45,120.4,192.84124999999997,27.183749999999996,125.76,113.8,Failure
43.15625,1.26,-34.57,54.85,112.56,-6.05,7.25,15.530000000000012,620.4012500000002,105.94,22.14,27.183749999999996,58.17,-70.16,Failure
13.92,2.81,10.7,90.05,64.54,-0.45,107.52,49.65,1317.16,23.15,42.37,10.22,70.0,24.71,No_failure
11.96,3.19,22.08,98.74,76.57,5.15,134.86,30.0,1567.81,0.07,89.41,15.34,70.0,-40.0,No_failure
22.36,2.0,40.0,83.3,61.25,2.94,237.89,44.99,1585.47,8.96,60.5,15.47,100.0,72.91,No_failure
17.34,3.36,11.09,72.39,59.62,-4.11,185.43,30.0,1401.3,60.0,96.13,11.22,100.0,43.73,No_failure
8.97,2.31,2.03,71.45,82.84,22.37,178.52,34.39,1258.77,49.29,19.82,15.08,70.0,48.59,No_failure
0.5,4.3,89.935,120.39124999999999,103.27,67.2875,411.85125,74.64999999999999,2202.75125,126.89,17.67,27.183749999999996,145.0,102.76,Failure
41.82,4.3,52.83,86.22,80.81,1.86,160.48,74.64999999999999,2202.75125,7.73,8.39,10.0,100.0,48.4,No_failure
10.9,2.61,40.0,72.68,75.06,-10.05,111.39,44.15,1275.4,9.78,13.22,16.49,70.0,10.88,No_failure
0.61,4.3,-25.75,120.39124999999999,102.91,66.79,402.8,74.64999999999999,2202.75125,69.33,192.84124999999997,27.183749999999996,143.45,100.03,Failure
15.85,2.96,21.08,82.04,77.13,3.52,237.66,36.52,1800.0,18.86,78.07,18.01,70.0,7.27,No_failure
15.38,2.2,40.0,74.79,53.59,25.19,211.57,48.16,1181.23,60.0,56.91,17.19,70.0,-19.7,No_failure
25.5,2.91,16.97,83.88,58.37,40.0,50.0,51.18,1783.69,60.0,19.22,12.12,100.0,43.05,No_failure
26.08,2.68,22.15,72.6,50.0,32.77,50.0,47.34,1640.65,60.0,19.6,17.47,90.04,26.41,No_failure
30.0,2.75,40.0,88.8,67.76,11.26,50.0,30.99,1410.59,15.16,85.69,11.79,100.0,59.83,No_failure
3.0,2.99,19.77,93.34,64.23,37.26,191.54,37.77,1626.44,12.21,4.8,12.1,70.0,45.17,No_failure
25.48,2.23,0.91,88.73,56.87,7.52,104.66,38.52,1278.77,60.0,170.48,15.42,99.59,17.2,No_failure
17.21,2.46,30.1,91.51,84.23,-12.76,300.0,53.05,1285.63,45.56,35.55,13.78,70.0,-7.01,No_failure
10.24,2.89,40.0,71.02,69.57,9.99,112.09,58.33,1800.0,37.71,44.94,11.75,70.0,15.28,No_failure
26.67,3.28,40.0,71.78,64.84,-6.62,71.95,48.11,1642.56,37.82,58.19,19.47,100.0,80.0,No_failure
14.8,2.82,40.0,82.26,69.86,0.95,244.33,46.43,1345.43,5.19,40.93,17.86,70.0,13.15,No_failure
10.4,2.62,0.38,81.62,75.66,15.66,96.26,60.0,1441.42,50.78,127.23,11.7,70.0,21.04,No_failure
41.06,1.26,-32.36,47.68125000000001,108.86,-6.3,35.96,15.530000000000012,696.94,115.14,56.72,20.32,46.34,-75.07,Failure
12.22,2.69,26.5,80.38,68.5,5.71,155.55,41.6,1119.91,9.04,13.81,17.98,70.0,44.63,No_failure
18.45,2.81,3.15,83.04,54.76,34.22,145.58,35.69,1618.39,10.51,73.91,14.28,70.0,46.41,No_failure
0.24,4.3,70.86,120.39124999999999,116.51124999999999,67.2875,361.39,74.64999999999999,2085.25,124.51,192.84124999999997,27.183749999999996,140.27,118.48,Failure
11.86,2.56,25.9,95.18,65.54,2.76,72.74,38.23,1573.33,32.54,12.7,20.0,100.0,-7.69,No_failure
17.99,2.78,2.55,94.6,68.62,-18.55,141.5,36.25,1128.48,20.62,168.68,13.08,100.0,8.0,No_failure
12.42,2.65,40.0,78.51,71.25,37.08,209.97,51.2,1175.02,13.59,21.36,17.89,70.0,20.56,No_failure
42.68,1.26,-43.225,47.68125000000001,116.51124999999999,-13.25,31.08,24.65,620.4012500000002,126.07,192.84124999999997,23.0,33.85,-73.64,Failure
12.0,3.13,21.01,94.28,90.0,-16.21,82.61,47.61,1052.65,35.31,24.8,10.0,70.0,71.3,No_failure
17.74,2.37,26.08,98.21,75.24,32.62,123.07,60.0,1390.51,31.34,52.13,10.0,70.0,23.44,No_failure
26.56,2.49,30.31,85.52,58.57,6.87,172.0,42.65,1206.85,49.23,41.18,17.4,100.0,-12.09,No_failure
11.31,3.37,40.0,78.91,68.75,10.39,300.0,41.91,1346.92,37.55,15.75,13.87,100.0,14.98,No_failure
6.79,2.59,40.0,85.52,61.73,11.87,201.63,35.53,1437.03,25.88,7.94,15.83,100.0,13.53,No_failure
16.51,2.9,21.52,75.88,65.72,3.25,102.89,47.25,1014.7,5.86,42.43,13.27,100.0,35.38,No_failure
12.95,2.81,40.0,92.36,87.17,17.27,300.0,40.91,1339.1,41.46,69.29,16.81,70.0,3.97,No_failure
43.15625,1.26,-43.225,58.32,105.53,-19.3,1.46,15.530000000000012,697.08,130.53,144.13,22.85,26.9,-83.0,Failure
20.48,3.35,8.32,84.45,75.58,16.07,168.87,59.55,1666.84,1.37,61.61,14.37,100.0,15.36,No_failure
25.49,3.29,28.15,72.36,65.13,17.03,98.51,60.0,1778.16,36.99,69.51,20.0,70.0,28.27,No_failure
0.33,4.3,-19.72,120.39124999999999,105.87,67.2875,350.13,74.64999999999999,2197.57,96.98,163.24,27.183749999999996,140.9,117.63,Failure
10.17,3.16,32.65,99.81,90.0,-12.18,282.01,42.01,1800.0,15.7,19.22,15.53,70.0,7.1,No_failure
0.78,4.3,50.42,120.39124999999999,100.57,67.2875,366.5,74.64999999999999,2106.71,123.01,164.59,27.183749999999996,133.27,96.2,Failure
4.58,3.5,40.0,89.92,55.93,10.32,165.21,32.44,1107.67,21.13,29.15,18.02,70.0,24.31,No_failure
24.9,3.02,40.0,73.79,70.97,0.83,238.99,58.12,1525.79,16.53,25.59,17.71,100.0,19.83,No_failure
22.42,3.14,4.01,73.98,82.53,34.44,256.52,44.37,1250.61,20.28,22.98,20.0,70.0,-18.11,No_failure
14.88,3.18,40.0,95.81,81.26,-11.79,127.6,43.05,1650.07,39.32,28.02,15.9,70.0,80.0,No_failure
10.45,3.47,40.0,99.95,51.72,1.27,222.47,57.28,1573.68,52.51,13.2,14.23,70.0,63.28,No_failure
22.96,2.95,14.57,74.43,72.86,1.69,220.44,36.33,1157.21,7.22,6.45,13.1,100.0,41.95,No_failure
13.11,2.2,38.91,78.27,68.14,-6.34,300.0,52.74,1760.24,9.09,96.24,10.54,100.0,45.69,No_failure
23.54,3.18,15.79,70.97,88.22,8.36,238.17,42.91,1800.0,60.0,5.3,17.97,70.0,48.17,No_failure
14.19,2.58,17.85,81.68,90.0,-10.33,156.11,58.03,1182.6,60.0,192.84124999999997,17.58,100.0,27.43,No_failure
1.77,4.3,80.63,120.39124999999999,104.11,67.2875,411.85125,74.64999999999999,2128.57,130.53,47.95,27.183749999999996,124.6,114.68,Failure
24.72,2.37,40.0,75.66,73.0,19.25,108.04,38.88,1221.29,5.49,22.58,14.58,70.0,29.65,No_failure
39.67,1.26,-43.225,47.68125000000001,116.51124999999999,1.5,16.55,17.98,729.32,130.53,68.88,27.183749999999996,25.0,-75.15,Failure
13.33,2.62,2.72,79.55,75.05,32.23,266.54,38.93,1382.03,60.0,82.57,16.96,70.0,1.47,No_failure
17.28,3.07,15.72,72.32,64.99,24.9,179.88,46.49,1501.8,12.62,192.84124999999997,16.17,70.0,-12.01,No_failure
30.0,2.0,40.0,86.75,53.3,25.48,212.81,46.57,1476.89,11.88,26.02,10.0,100.0,15.63,No_failure
16.36,2.25,8.08,96.3,78.45,1.61,185.0,43.29,1088.91,33.2,90.66,17.28,70.0,80.0,No_failure
17.51,2.92,40.0,87.68,90.0,-3.26,166.42,32.31,1291.03,0.62,16.25,17.53,100.0,66.12,No_failure
5.51,2.6,18.33,95.54,65.69,22.01,179.34,50.36,1505.93,11.25,151.25,16.64,70.0,54.8,No_failure
15.46,2.55,0.47,86.49,74.01,33.71,184.22,50.08,1751.76,60.0,138.18,12.03,70.48,80.0,No_failure
4.1,2.31,6.71,96.15,67.52,1.77,179.81,43.27,1513.57,4.58,83.42,14.87,100.0,20.58,No_failure
19.13,2.16,7.06,81.29,71.38,19.04,161.66,46.42,1695.53,55.13,36.58,16.99,70.0,51.72,No_failure
22.36,2.48,40.0,96.26,70.43,-10.35,129.47,43.75,1298.61,29.71,15.42,14.28,70.0,46.32,No_failure
30.0,2.99,27.65,91.06,83.91,22.64,213.44,47.95,1381.69,16.92,22.64,17.85,100.0,80.0,No_failure
5.96,3.04,7.19,99.71,66.62,40.0,143.31,41.59,1398.58,21.61,99.89,15.87,86.26,67.45,No_failure
32.69,4.3,60.31,72.92,60.2,14.5,132.08,74.64999999999999,2202.75125,22.93,43.01,27.183749999999996,70.0,51.5,No_failure
23.96,2.56,14.28,76.07,68.45,10.99,214.97,52.48,1319.66,22.57,2.6,13.89,100.0,29.05,No_failure
3.0,2.23,14.97,79.52,66.79,-15.23,300.0,43.98,1399.46,5.18,28.51,15.23,100.0,32.46,No_failure
24.37,3.1,33.95,71.25,50.0,9.66,166.29,51.55,1003.14,48.31,51.35,19.65,70.0,25.19,No_failure
8.78,2.83,12.71,97.11,50.93,21.1,175.37,43.53,1426.81,4.49,47.4,17.37,70.0,3.73,No_failure
17.6,2.69,40.0,82.38,74.54,-16.56,199.55,48.44,1279.08,21.09,74.36,16.95,100.0,48.31,No_failure
14.22,3.123787826,13.87,76.99,76.25,-12.33,191.12,54.11,1452.34,6.58,73.99,14.53,100.0,-40.0,No_failure
9.09,2.49,6.98,86.8,68.44,30.4,103.85,43.5,1424.71,26.7,64.38,11.85,97.43,80.0,No_failure
20.08,4.3,17.84,95.06,72.57,-13.11,139.18,60.0,2202.75125,11.38,77.7,12.94,70.0,66.25,No_failure
38.19,1.26,-43.225,47.68125000000001,102.04,-10.68,1.6,15.530000000000012,667.14,90.23,20.83,25.43,29.15,-68.58,Failure
12.91,2.6,40.0,94.95,85.83,-2.24,121.29,40.61,1427.2,60.0,48.1,13.9,98.26,-0.55,No_failure
14.94,2.98,31.31,72.45,63.69,-3.3,91.03,39.51,1350.6,20.15,2.92,12.87,100.0,13.84,No_failure
11.25,2.71,40.0,96.72,76.9,9.53,192.01,49.11,1544.58,27.64,29.35,12.59,92.46,4.91,No_failure
17.32,2.24,3.58,75.99,71.44,6.03,120.63,42.63,1565.24,60.0,168.34,16.18,70.0,10.57,No_failure
24.72,2.79,40.0,79.3,67.4,22.58,156.43,34.51,1459.84,12.32,51.73,16.43,70.0,-25.13,No_failure
21.26,2.0,19.95,77.6,69.69,12.51,284.16,38.49,1459.61,60.0,8.9,13.27,100.0,70.27,No_failure
38.25,1.26,-43.225,69.13,106.2,-14.11,13.84,15.530000000000012,672.56,130.53,192.84124999999997,26.5,25.0,-89.72,Failure
16.58,3.11,3.84,96.48,76.07,10.83,145.1,33.91,1000.0,60.0,15.11,12.54,76.54,1.69,No_failure
18.9,2.73,4.59,70.18,87.49,23.47,161.36,36.87,1356.72,37.31,33.48,16.47,70.0,49.19,No_failure
17.05,2.64,40.0,84.73,67.63,28.62,249.18,46.54,1735.59,45.60892484,20.46,20.0,70.0,43.87,No_failure
26.3,2.73,6.15,74.82,80.5,1.99,207.76,30.0,1723.01,60.0,102.46,14.4,70.0,16.92,No_failure
18.14,2.86,40.0,74.58,58.21,25.22,179.65,49.59,1800.0,60.0,12.81,15.33,77.6,35.99,No_failure
14.31,2.0,40.0,81.26,78.72,3.07,152.91,30.14,1079.29,26.42,34.69,13.54,70.0,-8.74,No_failure
17.4,3.21,40.0,83.53,65.92,-11.78,83.95,48.17,1091.84,60.0,6.29,11.24,70.0,-7.29,No_failure
11.71,2.0,40.0,71.5,70.13,-9.91,60.41,52.96,1000.0,2.51,12.65,17.57,100.0,64.75,No_failure
15.91,2.0,36.08,94.42,74.73,40.0,300.0,40.82,1559.04,13.43,55.65,16.23,100.0,-6.89,No_failure
4.17,2.95,2.14,79.04,76.91,-19.49,141.73,46.96,1222.47,5.15,1.44,15.48,100.0,-4.04,No_failure
38.03,1.26,-43.225,47.68125000000001,116.51124999999999,2.19,24.62,15.530000000000012,620.4012500000002,74.94,4.56,27.183749999999996,29.86,-65.12,Failure
15.21,2.51,40.0,91.44,90.0,7.35,283.02,41.33,1016.07,8.83,73.5,12.83,70.0,24.03,No_failure
30.0,2.58,40.0,92.02,71.68,0.77,169.66,50.2,1418.7,25.97,5.25,12.66,100.0,66.9,No_failure
16.47,2.31,3.5,87.08,63.88,12.31,189.93,52.49,1712.66,19.37,1.43,18.35,100.0,30.8,No_failure
1.49,4.3,89.935,120.39124999999999,100.83,67.2875,362.04,74.64999999999999,2063.17,84.83,192.84124999999997,27.183749999999996,145.0,116.28,Failure
43.15625,1.26,-38.65,59.61,103.05,-14.35,24.9,15.530000000000012,620.4012500000002,128.06,23.94,27.183749999999996,48.55,-66.67,Failure
0.56,4.3,14.13,120.39124999999999,116.51124999999999,64.41,371.77,74.64999999999999,2202.75125,130.53,127.59,27.183749999999996,139.19,107.19,Failure
16.03,2.95,3.95,74.09,81.36,40.0,198.25,57.08,1528.8,48.04,18.26,19.12,70.0,-40.0,No_failure
1.07,4.3,89.935,120.39124999999999,111.12,61.54,358.03,74.64999999999999,2040.5,130.53,90.64,27.183749999999996,127.94,101.26,Failure
24.51,3.14,21.00924672,72.84,57.32,3.77,217.67,53.34,1487.12,29.07,46.09,14.36,70.0,80.0,No_failure
18.37,3.26,9.46,87.72,81.09,30.79,202.98,43.11,1735.25,60.0,0.13,17.3,70.0,14.1,No_failure
18.75,2.85,8.85,84.4,77.24,9.21,267.44,32.58,1430.55,26.23,7.36,12.22,70.0,-4.97,No_failure
18.48,2.0,21.41,92.03,74.87,9.55,209.53,52.54,1242.5,25.26,37.52,13.17,70.0,38.41,No_failure
23.83,2.64,0.54,85.71,81.11,15.0,234.72,40.43,1540.07,60.0,67.76,10.91,100.0,32.05,No_failure
11.83,3.5,11.61,70.27,90.0,18.15,262.05,54.33,1169.65,60.0,77.78,12.13,70.0,-5.51,No_failure
20.93,2.69,16.72,85.82,67.32,24.16,290.47,52.96,1413.87,60.0,34.22,12.26,70.0,49.91,No_failure
